yr_built,city,bedrooms,bathrooms,sqft_living,sqft_lot,price
1975,Redmond,4.0,1.75,1720,6975,580000.0
1975,Issaquah,5.0,3.25,3130,12087,500000.0
1975,Kent,4.0,2.0,1620,7992,260000.0
1975,Redmond,5.0,2.25,3000,13899,600000.0
1975,Kirkland,3.0,1.75,1480,7700,395000.0
1975,Redmond,5.0,2.75,2510,9180,695500.0
1975,Bellevue,2.0,2.5,1785,779,530000.0
1975,Lake Forest Park,3.0,2.5,2650,9380,590000.0
1975,Seattle,4.0,1.75,2100,4750,759000.0
1975,Redmond,3.0,2.0,1460,10311,455500.0
1974,Renton,4.0,2.0,1480,8625,260000.0
1974,Federal Way,3.0,2.25,1980,8000,295000.0
1974,Renton,3.0,1.75,1840,10723,310000.0
1974,Normandy Park,4.0,2.75,2450,15002,530000.0
1974,Seattle,3.0,1.75,1890,3825,524950.0
1974,Issaquah,4.0,2.5,2230,10414,544500.0
1974,Kirkland,3.0,2.25,1820,8058,425000.0
1974,Kirkland,3.0,1.75,1620,7330,459000.0
1974,Federal Way,4.0,1.75,1720,7200,161700.0
1974,Redmond,6.0,2.75,2630,16411,583000.0
1974,Kirkland,3.0,1.75,1480,7040,510000.0
1974,Issaquah,6.0,2.5,3820,53173,611000.0
1974,Renton,3.0,2.0,1590,35988,305100.0
1974,Renton,4.0,3.0,2390,4500,290000.0
1974,Kirkland,4.0,2.25,2010,7575,440000.0
1974,Mercer Island,4.0,2.25,2770,13500,890000.0
1974,Lake Forest Park,4.0,1.75,2050,10920,790000.0
1974,Auburn,4.0,1.5,1890,43560,320000.0
1974,Redmond,3.0,2.75,2810,18731,1700000.0
1974,Vashon,3.0,2.5,2480,37843,663000.0
1974,Kent,4.0,2.75,2950,15540,402000.0
1974,Bellevue,2.0,2.5,1780,2067,935000.0
1974,Issaquah,3.0,1.75,2680,8625,575000.0
1974,Kirkland,4.0,2.5,1980,6660,463000.0
1974,Renton,3.0,2.25,2430,73151,232333.333333
1974,Seattle,4.0,2.0,2090,6630,203400.0
1973,Snoqualmie,3.0,1.0,1010,9945,310000.0
1973,Issaquah,4.0,2.25,1990,7712,627000.0
1973,Kent,3.0,1.75,2070,37904,310000.0
1973,Issaquah,2.0,1.75,2200,89298,295000.0
1973,Bellevue,3.0,1.75,1980,6760,530000.0
1973,Kirkland,3.0,1.5,1060,10464,303500.0
1973,Kirkland,2.0,1.0,790,2640,90000.0
1973,Burien,3.0,1.0,1090,8640,285000.0
1973,Auburn,3.0,1.75,1340,7473,223000.0
1973,Kirkland,4.0,2.75,2270,7375,498000.0
1973,Kent,3.0,2.5,2740,83199,400000.0
1973,Redmond,5.0,1.75,3290,11900,602000.0
1973,Mercer Island,5.0,3.0,2876,13927,895000.0
1973,Renton,3.0,1.5,1060,9039,255000.0
1973,Seattle,3.0,1.75,1610,7200,1180500.0
1973,Redmond,3.0,1.75,1620,8645,467100.0
1973,Kirkland,3.0,1.75,1440,8775,375000.0
1973,Auburn,4.0,2.5,3250,235063,293000.0
1973,Seattle,5.0,2.75,2220,4000,427000.0
1973,Lake Forest Park,4.0,2.25,1790,7203,430000.0
1973,Redmond,3.0,2.25,2370,9619,746000.0
1973,Issaquah,4.0,3.25,4160,35654,530000.0
1973,Seattle,3.0,2.25,1890,7200,435000.0
1973,Auburn,3.0,1.75,1330,9200,183000.0
1973,Kirkland,4.0,2.25,2560,9731,650000.0
1973,Mercer Island,5.0,2.75,3100,10014,975000.0
1973,Bellevue,4.0,2.5,2810,9800,825000.0
1973,Auburn,3.0,1.5,1220,7300,175000.0
1973,Maple Valley,4.0,2.5,2040,109336,375000.0
1973,Bellevue,3.0,2.25,3230,17833,2110000.0
1973,Shoreline,4.0,2.25,2420,7927,400000.0
1973,Renton,5.0,2.25,2290,7420,359900.0
1973,Shoreline,4.0,2.5,1830,7345,494000.0
1973,Bellevue,4.0,2.5,3220,15600,1250000.0
1973,Kenmore,4.0,2.25,2100,9984,418800.0
1973,Renton,5.0,3.0,2790,19439,589950.0
1973,Kirkland,4.0,2.75,2890,6825,585000.0
1973,Redmond,3.0,2.25,2080,12134,605000.0
1973,Mercer Island,3.0,1.75,2050,16313,623000.0
1973,Seattle,3.0,2.0,1510,7066,300000.0
1973,Federal Way,4.0,2.25,1720,8300,240015.333333
1973,Federal Way,3.0,2.25,2110,7665,225279.428571
1973,Mercer Island,4.0,2.25,2420,10200,672500.0
1972,Snoqualmie,2.0,2.0,1550,435600,330000.0
1972,Renton,3.0,2.25,1640,11050,352000.0
1972,Federal Way,4.0,2.25,2510,8165,267345.0
1972,Mercer Island,5.0,2.25,2510,9887,955000.0
1972,Kirkland,4.0,1.5,1370,9957,370000.0
1972,Kirkland,4.0,2.75,2550,8632,691000.0
1972,Des Moines,2.0,1.0,1080,3899,195000.0
1972,Auburn,3.0,1.0,1140,8800,172500.0
1972,Kirkland,3.0,1.0,900,7500,304000.0
1972,Mercer Island,5.0,3.25,3160,13238,1250000.0
1972,Kirkland,5.0,2.75,2440,8000,525000.0
1972,Mercer Island,4.0,2.5,4250,19387,1339000.0
1972,Mercer Island,4.0,2.25,2130,11843,850000.0
1972,Kirkland,3.0,2.75,1560,7392,440000.0
1972,Kirkland,3.0,2.0,1510,6710,397500.0
1972,Kirkland,5.0,3.5,3450,28324,850000.0
1972,Kirkland,3.0,2.0,1670,7700,424000.0
1972,Mercer Island,5.0,3.0,3880,13000,1815000.0
1972,Bellevue,4.0,2.5,2270,9247,619850.0
1972,Auburn,4.0,1.75,2670,189486,400000.0
1972,Mercer Island,3.0,2.25,2380,11824,800000.0
1972,Kirkland,3.0,2.25,1780,7280,449500.0
1972,Auburn,2.0,1.75,1590,11276,225500.0
1972,Clyde Hill,4.0,3.0,4040,20001,1388000.0
1972,Auburn,2.0,1.75,1220,15600,215500.0
1972,Bellevue,4.0,3.0,3900,9750,1619999.0
1972,Bellevue,4.0,2.5,2190,11500,699900.0
1972,Kirkland,4.0,2.5,1700,9000,410000.0
1972,Kent,3.0,1.75,1730,11325,228944.444444
1972,Sammamish,3.0,2.75,2340,16500,237333.333333
1972,Mercer Island,4.0,2.25,2110,12653,672500.0
1971,Seattle,5.0,3.5,4010,8510,1395000.0
1971,Federal Way,4.0,1.5,1240,9600,220000.0
1971,Kirkland,4.0,2.0,1440,7680,397000.0
1971,North Bend,3.0,1.75,1630,11800,280000.0
1971,Mercer Island,5.0,2.5,3160,11470,980000.0
1971,Burien,3.0,1.0,910,5250,244000.0
1971,Seattle,3.0,1.5,1460,5040,329932.0
1971,Woodinville,3.0,1.0,1200,9800,374000.0
1971,Burien,6.0,1.5,1930,8400,175000.0
1971,Kirkland,4.0,1.75,1720,8750,385000.0
1971,Sammamish,3.0,2.0,1910,5040,430000.0
1971,Seattle,3.0,2.0,2340,3477,560000.0
1971,Kirkland,3.0,1.0,910,7700,300000.0
1971,Federal Way,3.0,1.75,1860,15681,275000.0
1971,Redmond,3.0,1.75,1480,8394,450000.0
1971,Seattle,3.0,2.0,1570,7000,233166.666667
1970,Seattle,4.0,2.75,3370,8103,1135000.0
1970,Seattle,7.0,4.0,3440,8100,550000.0
1970,Covington,3.0,1.0,1060,5200,174950.0
1970,Kent,3.0,1.0,970,7275,215000.0
1970,Seattle,4.0,2.0,2850,7861,1275000.0
1970,Kent,4.0,2.5,1810,39639,235000.0
1970,Woodinville,3.0,1.0,1810,12375,326500.0
1970,Mercer Island,4.0,1.75,2500,92347,950000.0
1970,Renton,3.0,1.5,1320,13200,327000.0
1970,Renton,3.0,2.0,1530,8700,235000.0
1970,Sammamish,4.0,2.25,3720,12384,875000.0
1970,Federal Way,4.0,1.5,1130,7840,210000.0
1970,Redmond,2.0,1.5,1310,12196,455000.0
1970,Kent,5.0,1.75,2150,7171,279950.0
1970,Kirkland,4.0,2.25,3070,8400,600000.0
1970,Kirkland,4.0,1.5,1150,9360,334000.0
1970,Bellevue,5.0,3.5,3100,10200,905000.0
1970,Snoqualmie,3.0,1.0,1970,22144,454000.0
1970,Kent,4.0,2.5,3200,22651,385000.0
1970,Seattle,3.0,2.5,3280,10302,1075000.0
1970,Bellevue,4.0,2.5,2800,10786,605000.0
1970,Issaquah,6.0,3.0,4050,36171,670000.0
1970,Newcastle,4.0,1.75,1920,7700,415000.0
1970,Renton,3.0,1.0,960,27442,137124.0
1969,Mercer Island,5.0,4.0,4510,15175,1870000.0
1969,Burien,4.0,1.0,1490,6600,185000.0
1969,Federal Way,3.0,2.0,1920,8075,260000.0
1969,Renton,3.0,2.0,1690,9583,270000.0
1969,Kent,3.0,1.0,1460,9750,201000.0
1969,Yarrow Point,5.0,2.25,3120,16672,1895000.0
1969,Bellevue,4.0,1.75,1950,13320,635000.0
1969,Maple Valley,3.0,1.0,1160,10384,215000.0
1969,Renton,3.0,1.0,1010,9514,270000.0
1969,Federal Way,3.0,1.75,1140,9628,120750.0
1969,Kirkland,3.0,1.5,980,7790,350000.0
1969,Woodinville,3.0,1.0,1250,9126,330000.0
1969,Kent,3.0,2.5,1990,8991,256750.0
1969,Covington,3.0,1.0,870,5330,180000.0
1969,Covington,3.0,1.0,1100,10125,168500.0
1969,Bellevue,3.0,2.25,3020,43560,955000.0
1969,Issaquah,4.0,1.75,1790,11875,410000.0
1969,Federal Way,3.0,1.0,1010,7245,199950.0
1969,Kirkland,5.0,2.75,2040,7488,449500.0
1969,Bellevue,5.0,2.75,2660,8737,1100000.0
1969,Shoreline,6.0,4.5,3810,28176,2005000.0
1969,Federal Way,3.0,2.25,2210,8000,250250.0
1969,Federal Way,4.0,1.75,1300,21000,229950.0
1969,Renton,3.0,1.0,1000,9150,265000.0
1969,Federal Way,3.0,2.25,1720,9000,274500.0
1969,Kent,5.0,3.5,3260,58806,568450.0
1969,Bellevue,4.0,2.25,2160,9593,580000.0
1969,Enumclaw,4.0,2.0,2030,103672,335000.0
1969,Woodinville,3.0,1.0,1030,9834,326000.0
1969,Enumclaw,3.0,1.5,1810,100188,358000.0
1969,Des Moines,3.0,1.0,1490,7435,258000.0
1969,Auburn,3.0,1.0,1090,3264,152000.0
1969,Kirkland,3.0,2.5,1730,8490,460000.0
1969,Covington,3.0,1.75,1010,9600,230000.0
1969,Mercer Island,5.0,2.75,3650,13297,1195000.0
1969,Newcastle,3.0,1.0,1200,9087,339900.0
1969,Kent,4.0,1.75,2600,11325,304900.0
1969,Redmond,4.0,2.5,2230,8624,565000.0
1969,Sammamish,3.0,2.5,2780,33503,1140000.0
1969,Woodinville,3.0,1.0,1120,10576,320000.0
1969,Woodinville,3.0,2.25,1900,46609,600000.0
1969,Renton,3.0,2.25,2760,10160,336000.0
1969,Federal Way,3.0,1.5,1940,9887,232500.0
1969,Kirkland,3.0,1.0,1450,7200,306000.0
1969,Covington,4.0,1.5,1120,5427,2199900.0
1969,Renton,3.0,1.75,1280,10716,317061.875
1969,Maple Valley,3.0,1.0,1200,9936,108333.333333
1969,Kirkland,3.0,2.0,1330,8100,420642.857143
1968,Woodinville,3.0,1.0,1160,9180,315000.0
1968,Carnation,3.0,1.75,1800,23103,284000.0
1968,Auburn,4.0,1.75,2190,125452,491500.0
1968,Federal Way,5.0,2.5,3090,12750,384900.0
1968,Renton,3.0,1.0,1040,16986,314950.0
1968,Woodinville,4.0,2.5,2180,11200,480500.0
1968,Kenmore,4.0,2.75,2140,13000,409500.0
1968,Mercer Island,5.0,3.0,3040,9601,830000.0
1968,Auburn,4.0,2.5,2000,13300,290000.0
1968,Federal Way,4.0,2.5,1930,9653,465000.0
1968,Mercer Island,4.0,2.25,3290,12329,947500.0
1968,Woodinville,3.0,1.0,1280,9898,368000.0
1968,Kirkland,3.0,1.75,1090,7200,345000.0
1968,Redmond,5.0,3.0,3410,9600,675000.0
1968,Woodinville,3.0,1.0,1390,12823,319000.0
1968,Shoreline,4.0,2.5,3060,10043,475000.0
1968,Redmond,4.0,3.0,2170,8240,592500.0
1968,Renton,4.0,1.0,2100,9288,305000.0
1968,Woodinville,3.0,1.0,1160,11776,305000.0
1968,Federal Way,3.0,2.0,1400,8640,253400.0
1968,Kenmore,4.0,2.25,2590,10002,452000.0
1968,Kent,3.0,1.75,1340,16480,239000.0
1968,Renton,4.0,1.75,1650,7800,327500.0
1968,Auburn,3.0,1.75,1770,33224,229500.0
1968,Bellevue,4.0,2.25,2210,7665,530000.0
1968,Seattle,3.0,2.5,1480,8381,547000.0
1968,Renton,3.0,1.0,1500,13500,270000.0
1968,Renton,4.0,1.75,2700,7875,390000.0
1968,Seattle,4.0,2.5,2700,5100,550000.0
1968,Woodinville,4.0,2.0,1630,10375,360000.0
1968,Maple Valley,3.0,1.75,1520,15090,290000.0
1968,Auburn,4.0,1.75,1200,7680,210000.0
1968,Bellevue,5.0,2.5,3210,12000,725000.0
1968,Issaquah,5.0,2.75,2920,11880,850000.0
1968,Redmond,3.0,1.75,1750,12325,499000.0
1968,Auburn,3.0,1.75,1190,7280,235000.0
1968,Lake Forest Park,3.0,1.5,1880,7400,405000.0
1968,Kirkland,3.0,1.5,1450,7375,402000.0
1968,Normandy Park,5.0,2.5,3600,17300,403500.0
1968,Redmond,4.0,1.75,1770,9375,507000.0
1968,Renton,5.0,2.5,2220,9360,299000.0
1968,Renton,4.0,1.75,1530,8750,269900.0
1968,Issaquah,4.0,1.0,1980,10350,395000.0
1968,Redmond,3.0,1.75,1170,8740,440000.0
1968,Renton,3.0,1.0,1170,11100,235000.0
1968,Covington,3.0,1.5,1090,9600,200000.0
1968,Kent,3.0,1.0,1000,19204,249000.0
1968,Federal Way,3.0,1.75,1330,13102,225000.0
1968,Bellevue,4.0,1.75,1740,7700,600000.0
1968,Kent,4.0,2.25,2210,9371,305000.0
1968,Sammamish,5.0,2.75,2730,22572,599000.0
1968,Federal Way,3.0,1.5,1330,7600,218000.0
1968,Burien,3.0,4.5,4380,47044,995000.0
1968,Seattle,5.0,3.25,4500,9648,860000.0
1968,Kent,3.0,2.25,1640,8400,245700.0
1968,Newcastle,3.0,1.5,1250,7700,410000.0
1968,Renton,3.0,1.5,1220,6000,177500.0
1968,Renton,4.0,1.75,1530,17664,302000.0
1968,Auburn,3.0,2.0,1470,20000,254600.0
1968,Mercer Island,3.0,2.0,2270,11989,815000.0
1968,Renton,5.0,1.75,2330,14322,350000.0
1968,Kirkland,3.0,1.75,1300,7030,385000.0
1968,Redmond,4.0,2.5,2180,10140,540000.0
1968,Tukwila,2.0,1.0,2160,12960,305000.0
1968,Mercer Island,4.0,2.0,2490,9525,940000.0
1968,Auburn,3.0,1.5,1180,7300,209950.0
1968,Bellevue,5.0,2.5,2820,9375,527700.0
1968,Federal Way,3.0,1.0,910,10575,190000.0
1968,Seattle,3.0,1.0,1060,7920,326500.0
1968,Kirkland,4.0,2.25,1950,9800,560000.0
1968,Federal Way,3.0,1.75,1200,9085,228950.0
1968,Auburn,3.0,1.0,1400,7360,148226.0
1968,Kirkland,4.0,2.0,1560,7500,439000.0
1968,Medina,4.0,2.75,3260,19542,188000.0
1968,Black Diamond,4.0,1.5,2310,68824,0.0
1968,Woodinville,3.0,1.0,990,9798,278900.0
1968,Renton,3.0,1.75,2000,7560,325187.5
1967,Kirkland,4.0,1.75,1560,8700,382500.0
1967,Inglewood-Finn Hill,4.0,2.0,1520,7983,425000.0
1967,Bellevue,4.0,3.0,2450,10117,610000.0
1967,Bellevue,3.0,1.75,1580,9147,515000.0
1967,Federal Way,3.0,1.75,2190,8000,313000.0
1967,Seattle,3.0,1.0,1670,4080,533000.0
1967,Redmond,4.0,1.75,1840,9600,538000.0
1967,Renton,3.0,2.0,1240,10800,297950.0
1967,Kent,3.0,1.5,1250,7500,225000.0
1967,Mercer Island,3.0,1.75,2340,10495,780000.0
1967,Tukwila,2.0,1.0,1240,7200,215000.0
1967,Federal Way,3.0,1.0,1090,8520,190000.0
1967,Auburn,4.0,2.0,1670,9987,204700.0
1967,Bellevue,4.0,2.5,3190,8684,1216000.0
1967,Woodinville,3.0,1.75,1630,28600,464000.0
1967,Renton,3.0,1.75,1800,10200,442500.0
1967,Kirkland,4.0,2.25,2260,41984,925000.0
1967,Redmond,4.0,2.0,1820,9350,519900.0
1967,Renton,3.0,1.0,1050,5000,200000.0
1967,Renton,3.0,1.0,2120,7735,300000.0
1967,Federal Way,3.0,1.5,1650,9936,219950.0
1967,Kenmore,3.0,1.0,1060,10050,335000.0
1967,Issaquah,3.0,1.75,1540,12446,396450.0
1967,Federal Way,4.0,2.0,1580,8000,245000.0
1967,Seattle,4.0,3.0,3680,5854,980000.0
1967,Woodinville,4.0,2.75,2430,20720,465425.0
1967,Auburn,3.0,1.0,1080,10500,132500.0
1967,Kirkland,3.0,2.0,1560,8640,465000.0
1967,Burien,4.0,2.0,1930,6600,268000.0
1967,Federal Way,6.0,3.25,4250,23326,465000.0
1967,Bellevue,3.0,1.75,1580,7416,600000.0
1967,Bellevue,5.0,3.25,2900,12160,790000.0
1967,Kirkland,3.0,1.75,1510,8301,366000.0
1967,Lake Forest Park,4.0,2.75,2340,11034,440000.0
1967,Bellevue,5.0,2.5,2070,12000,613000.0
1967,Carnation,1.0,0.75,560,12120,299000.0
1967,Renton,5.0,2.5,2300,23345,453500.0
1967,Kent,1.0,1.0,650,15364,129000.0
1967,Seattle,3.0,1.0,1690,4250,269000.0
1967,Mercer Island,4.0,2.25,2070,13084,795000.0
1967,Federal Way,3.0,2.0,1970,9600,294700.0
1967,Bellevue,3.0,2.5,2630,10100,852500.0
1967,Federal Way,3.0,1.0,970,7742,219900.0
1967,Kirkland,3.0,1.75,1600,19200,510000.0
1967,Seattle,5.0,2.75,2820,4608,599000.0
1967,Renton,4.0,2.0,1810,8750,304000.0
1967,Federal Way,4.0,1.75,1960,7950,285500.0
1967,Redmond,4.0,2.25,2030,11585,545000.0
1967,Newcastle,4.0,2.0,1610,9600,415000.0
1967,Auburn,3.0,1.0,1320,7000,206000.0
1967,Des Moines,3.0,2.25,1990,6350,180000.0
1967,Covington,3.0,1.5,1860,60960,291000.0
1967,Woodinville,3.0,2.25,1790,10209,425000.0
1967,Federal Way,3.0,1.75,1580,8820,225000.0
1967,Bellevue,5.0,2.5,2700,16570,744500.0
1967,Renton,3.0,2.25,1780,10395,300000.0
1967,Snoqualmie,3.0,1.5,2450,12497,358000.0
1967,Kirkland,5.0,2.75,2830,8925,451000.0
1967,Renton,3.0,1.75,2410,8944,415000.0
1967,Federal Way,3.0,1.0,970,9583,209950.0
1967,Redmond,3.0,2.25,1720,9600,550000.0
1967,Shoreline,4.0,1.75,2120,9786,492650.0
1967,Covington,3.0,1.5,1620,9310,219950.0
1967,Issaquah,3.0,1.75,1040,9000,382500.0
1967,Seattle,3.0,2.75,3890,7216,1080000.0
1967,Bellevue,4.0,1.75,1440,13296,1038000.0
1967,Renton,3.0,1.0,1440,11250,290000.0
1967,Federal Way,3.0,1.0,960,9563,215000.0
1967,Mercer Island,3.0,2.75,2760,8476,821000.0
1967,Woodinville,3.0,1.75,2220,17568,437000.0
1967,Auburn,3.0,1.0,1230,6000,229500.0
1967,Federal Way,5.0,2.5,2340,13713,235500.0
1967,Woodinville,3.0,1.75,1180,16552,390000.0
1967,Federal Way,3.0,1.0,1180,8240,205000.0
1967,Newcastle,5.0,2.75,2550,7725,480000.0
1967,Woodinville,3.0,2.0,1760,6875,400000.0
1967,Kent,3.0,1.0,1200,7280,215000.0
1967,Kirkland,4.0,1.75,1520,7700,499950.0
1967,Woodinville,3.0,2.5,2970,23100,400000.0
1967,Lake Forest Park,3.0,2.25,1970,11088,280000.0
1967,Bellevue,3.0,1.75,1760,12874,497333.333333
1967,Renton,3.0,1.5,1090,8160,214750.0
1966,Kent,3.0,2.0,1930,11947,342000.0
1966,Bellevue,3.0,1.75,1260,6500,390000.0
1966,Renton,3.0,1.0,990,8012,225000.0
1966,Renton,3.0,1.75,2110,10200,305495.0
1966,Redmond,4.0,2.75,1680,11180,625000.0
1966,Maple Valley,3.0,2.0,1900,6660,250000.0
1966,Seattle,4.0,2.75,2500,5257,411000.0
1966,Bellevue,5.0,1.75,1250,10530,462000.0
1966,Renton,6.0,3.0,1880,7200,326000.0
1966,Carnation,3.0,1.0,1010,25000,150000.0
1966,Bellevue,3.0,2.5,3160,12824,1600000.0
1966,Kirkland,3.0,1.0,1220,7876,348580.0
1966,Renton,4.0,1.0,1350,11507,200000.0
1966,Bellevue,4.0,1.75,1830,9600,433000.0
1966,Bellevue,3.0,2.75,1800,9550,665000.0
1966,Renton,3.0,1.5,1430,9600,266200.0
1966,Mercer Island,4.0,2.5,3150,13700,1256500.0
1966,Sammamish,4.0,2.0,2340,50233,568000.0
1966,Kent,3.0,1.75,1970,10270,268000.0
1966,Renton,4.0,2.5,3140,9225,578000.0
1966,Kirkland,3.0,2.25,2060,8640,890000.0
1966,Des Moines,4.0,1.5,1490,7560,259000.0
1966,Redmond,3.0,1.0,1060,9525,349950.0
1966,Kent,4.0,2.5,2700,10814,300000.0
1966,Burien,3.0,2.25,2670,7500,465000.0
1966,SeaTac,4.0,1.0,1920,13787,170000.0
1966,Des Moines,3.0,2.0,1380,8682,295000.0
1966,Shoreline,5.0,2.5,2240,7543,469000.0
1966,Renton,3.0,2.0,2140,7200,346150.0
1966,Federal Way,3.0,1.75,1840,7300,265000.0
1966,Kirkland,4.0,2.5,2370,10083,687000.0
1966,Federal Way,3.0,1.75,1760,7482,264000.0
1966,Bellevue,4.0,2.5,3220,7875,590000.0
1966,Renton,3.0,1.5,1360,10726,348500.0
1966,Auburn,3.0,1.0,1320,9000,196500.0
1966,Renton,3.0,1.75,1230,8250,280000.0
1966,Seattle,3.0,1.0,910,8789,221000.0
1966,Redmond,3.0,1.75,1110,9012,452000.0
1966,Clyde Hill,4.0,1.75,2610,21600,1300000.0
1966,Auburn,4.0,1.75,2080,7200,198000.0
1966,Redmond,3.0,1.75,1070,8030,542000.0
1966,Auburn,3.0,1.5,1460,15000,232000.0
1966,Auburn,4.0,1.0,1600,10183,154950.0
1966,Federal Way,3.0,1.5,1800,12196,305000.0
1966,Redmond,4.0,1.75,2150,9000,550000.0
1966,Renton,4.0,1.75,1120,8250,252000.0
1966,Bellevue,5.0,2.0,2310,13430,850000.0
1966,Bellevue,4.0,2.25,2160,8119,440000.0
1966,Kent,3.0,1.75,1890,13860,292285.714286
1966,Enumclaw,4.0,1.5,1590,131551,107500.0
1966,Kent,3.0,2.5,2210,10119,210614.285714
1965,Kent,3.0,1.5,1200,9720,242500.0
1965,Auburn,4.0,2.0,2680,18768,360000.0
1965,Seattle,4.0,1.75,2000,6120,228000.0
1965,Kirkland,3.0,2.75,1850,9600,489200.0
1965,Renton,4.0,2.25,1770,33132,390000.0
1965,Bellevue,4.0,2.75,2820,13193,615000.0
1965,Renton,3.0,1.75,1480,7225,320000.0
1965,Burien,4.0,2.0,3510,12905,554820.0
1965,Issaquah,4.0,2.5,2560,10400,440000.0
1965,Seattle,4.0,2.5,2210,6080,334000.0
1965,Seattle,3.0,1.5,2000,7294,375000.0
1965,Seattle,3.0,1.75,1980,5100,432500.0
1965,Federal Way,6.0,2.5,4410,14034,472000.0
1965,Seattle,4.0,1.5,1390,7200,400000.0
1965,Seattle,3.0,1.75,1890,7004,465500.0
1965,Auburn,4.0,1.75,1560,31299,299950.0
1965,Bellevue,4.0,1.75,2240,9886,500000.0
1965,Lake Forest Park,3.0,1.75,2290,14800,470000.0
1965,Burien,3.0,1.0,970,6600,165000.0
1965,Shoreline,4.0,1.0,1740,11075,310000.0
1965,Redmond,3.0,1.0,940,10368,354000.0
1965,Seattle,5.0,6.25,8670,64033,2888000.0
1965,Shoreline,4.0,2.5,2090,9702,465000.0
1965,Clyde Hill,5.0,2.25,3200,20158,1325000.0
1965,Renton,2.0,1.0,820,10450,173000.0
1965,Bellevue,4.0,1.5,1220,10580,418000.0
1965,Mercer Island,7.0,3.5,4640,15235,1950000.0
1965,Duvall,4.0,1.75,1700,20283,400000.0
1965,Des Moines,4.0,2.25,2050,9583,386000.0
1965,Federal Way,3.0,1.0,1230,8750,205000.0
1965,Seattle,4.0,2.25,2600,9900,270000.0
1965,Des Moines,3.0,2.0,1440,9220,250000.0
1965,Burien,3.0,2.25,1920,7738,250000.0
1965,Redmond,5.0,2.0,2190,9072,600000.0
1965,Bellevue,4.0,2.25,2410,8400,720000.0
1965,Bellevue,4.0,2.0,1470,8395,445000.0
1965,Auburn,4.0,2.75,3150,67518,370000.0
1965,Mercer Island,4.0,2.5,3160,13194,950100.0
1965,Lake Forest Park,4.0,2.0,2100,4857,0.0
1964,Bellevue,5.0,2.5,2910,9636,530000.0
1964,Seattle,4.0,3.0,2400,3340,675000.0
1964,Bellevue,5.0,2.0,2290,7125,580000.0
1964,Shoreline,4.0,2.5,2340,6420,668750.0
1964,Shoreline,3.0,2.25,1950,8868,415000.0
1964,Seattle,3.0,1.0,1600,5952,329000.0
1964,Mercer Island,5.0,3.0,3480,15185,970000.0
1964,Auburn,3.0,1.5,1560,7300,224000.0
1964,Seattle,4.0,1.0,1450,6250,277000.0
1964,Kent,3.0,1.5,1270,11600,246500.0
1964,Burien,4.0,1.75,2220,6500,480000.0
1964,Shoreline,3.0,2.0,1370,8336,371500.0
1964,Seattle,7.0,4.25,3670,4000,824000.0
1964,Bellevue,5.0,2.75,3260,11700,681500.0
1964,Redmond,3.0,1.75,1840,8086,550000.0
1964,Seattle,6.0,2.0,1900,8240,305000.0
1964,Fall City,4.0,1.75,2085,174240,563500.0
1964,Bellevue,3.0,2.25,2120,54014,835000.0
1964,Seattle,5.0,3.0,2870,5700,765000.0
1964,Redmond,3.0,1.5,1300,19163,425000.0
1964,Seattle,4.0,1.75,2100,11942,368000.0
1964,Mercer Island,3.0,2.0,2250,14274,624800.0
1964,Enumclaw,3.0,2.0,2660,192099,495000.0
1964,Seattle,3.0,1.75,1560,9788,291000.0
1964,Bellevue,4.0,3.0,2920,33976,537500.0
1964,Bellevue,4.0,2.5,2550,10000,642000.0
1964,Covington,3.0,2.0,1370,78408,83300.0
1964,Burien,2.0,1.0,1050,6600,168333.333333
1963,Bellevue,3.0,2.25,2000,8030,420000.0
1963,Bellevue,4.0,1.0,2070,7519,501000.0
1963,Burien,3.0,2.25,1640,14374,362000.0
1963,Seattle,4.0,2.25,1890,5940,940000.0
1963,Kent,3.0,2.5,1420,14850,260000.0
1963,Bellevue,3.0,2.0,1400,7293,511555.0
1963,Clyde Hill,5.0,1.75,3380,20021,1346400.0
1963,Redmond,4.0,1.75,2090,8164,581000.0
1963,Auburn,3.0,1.0,1660,7210,225000.0
1963,Kent,3.0,1.0,860,11900,160000.0
1963,Renton,4.0,1.75,2020,7865,302000.0
1963,Redmond,3.0,1.5,1490,8475,412500.0
1963,Bellevue,3.0,2.0,2020,8118,507500.0
1963,Shoreline,4.0,3.25,2790,5420,970000.0
1963,Redmond,4.0,3.25,3340,10890,910000.0
1963,Redmond,3.0,1.5,1110,9762,416000.0
1963,Kenmore,3.0,1.5,1300,12240,365000.0
1963,Bellevue,5.0,1.5,2680,28014,898000.0
1963,Kirkland,5.0,1.75,1880,10000,405000.0
1963,Seattle,3.0,1.5,2030,8880,404000.0
1963,Bellevue,4.0,2.5,2430,14400,645000.0
1963,Seattle,3.0,1.75,1990,5650,345000.0
1963,North Bend,2.0,1.0,1170,10621,295000.0
1963,Kirkland,3.0,1.75,2000,10182,560000.0
1963,Kenmore,5.0,2.75,4400,18500,1120000.0
1963,Tukwila,3.0,1.5,1860,7963,288350.0
1963,Renton,3.0,2.25,2190,7149,539950.0
1963,Bellevue,3.0,1.75,1300,8800,502000.0
1963,Renton,3.0,1.5,1150,8686,213400.0
1963,Renton,4.0,2.25,2030,13500,335000.0
1963,Renton,4.0,2.5,1910,9244,333000.0
1963,Auburn,4.0,1.5,2050,7100,265000.0
